timestamp,red_raw,ir_raw,ac_dc_ratio,peak_to_peak,t_room,hr,spo2_est,hr_std_5s,ir_std_5s,ir_slope,ac_dc_ratio_std,peak_to_peak_std,t_room_std_5s,dt_room,hr_valid,ir_drop,low_variation,p2p_cv,label
1773928716.7271,58009,58114,0.0,0.0,30.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,motion_artifact
1773928717.0798,74385,74484,0.246912,16370.0,30.1,,,0.0,8185.0,46424.460999,0.123456,8185.0,0.0,0.0,0.0,0.0,0.0,0.123456,motion_artifact
1773928717.0998,72503,65118,0.248387,16370.0,30.1,,,0.0,6706.173541,31084.682354,0.116744,7716.892005,0.0,0.0,0.0,0.0,0.0,0.165591,motion_artifact
1773928717.1199,60186,55923,0.292715,18561.0,30.1,,,0.0,7239.70864,15255.436559,0.11522,7458.491314,0.0,0.0,0.0,0.0,0.0,0.20226,motion_artifact
1773928717.1399,52872,50331,0.397292,24153.0,30.1,,,0.0,8324.619943,1735.289497,0.130533,8064.374828,0.0,0.0,0.0,0.0,0.0,0.248228,motion_artifact
1773928717.16,48342,46739,0.474667,27745.0,30.1,,,0.0,9229.623263,-9633.479332,0.14846,8742.724164,0.0,0.0,0.0,0.0,0.0,0.294258,motion_artifact
1773928717.18,45711,44711,0.527062,29773.0,30.1,,,0.0,9804.848609,-18869.78434,0.163001,9212.664978,0.0,0.0,0.0,0.0,0.0,0.33628,motion_artifact
1773928717.2001,45324,44615,0.54303,29869.0,30.1,,,0.0,9976.875637,-25465.617277,0.170482,9337.804445,0.0,0.0,0.0,0.0,0.0,0.370064,motion_artifact
1773928717.2201,45719,44947,0.554291,29869.0,30.1,,,0.0,9923.127838,-29931.605586,0.174118,9297.63089,0.0,0.0,0.0,0.0,0.0,0.397355,motion_artifact
1773928717.2402,45688,44927,0.563663,29869.0,30.1,,86.51,0.0,9790.137093,-33040.839007,0.175613,9178.119867,0.0,0.0,0.0,0.0,0.0,0.420032,motion_artifact
1773928717.2603,45672,44930,0.571567,29869.0,30.1,,86.48,0.0,9617.875644,-35088.097269,0.175838,9020.388158,0.0,0.0,0.0,0.0,0.0,0.439163,motion_artifact
1773928717.2803,45579,44821,0.578427,29869.0,30.1,,86.45,0.0,9435.040976,-36368.025561,0.175288,8845.558749,0.0,0.0,0.0,0.0,0.0,0.4556,motion_artifact
1773928717.3004,44823,44047,0.596168,30437.0,30.1,,86.47,0.0,9287.855474,-37420.869543,0.175085,8695.752836,0.0,0.0,0.0,0.0,0.0,0.471223,motion_artifact
1773928717.3204,41980,41321,0.65853,33163.0,30.1,,86.3,0.0,9294.4188,-39353.33485,0.178659,8701.350672,0.0,0.0,0.0,0.0,0.0,0.490643,motion_artifact
1773928717.3405,37237,36965,0.758478,37519.0,30.1,,85.96,0.0,9580.709613,-42791.253193,0.189321,8993.1855,0.0,0.0,0.0,0.0,0.0,0.516765,motion_artifact
1773928717.3606,32381,32524,0.866811,41960.0,30.1,,85.66,0.0,10142.571812,-47380.697106,0.207242,9569.603528,0.0,0.0,0.0,0.0,0.0,0.54924,motion_artifact
